,id,keywords
31057,20121,['island']
31058,188684,[]
31059,33723,[]
31060,206237,[]
31061,38918,[]
31062,217412,[]
31063,213950,[]
31064,316776,"['africa', 'drug cartel']"
31065,27717,"['moon', 'asteroid']"
31066,21905,[]
31067,30341,"['london england', 'based on novel', 'gangster', 'gay man']"
31068,312791,"['sex', 'shower', 'webcam', 'murder', 'lesbian', 'slasher', 'security guard']"
31069,79698,[]
31070,209112,['superhero']
31071,94935,[]
31072,313646,[]
31073,208756,[]
31074,192573,[]
31075,158503,[]
31076,334449,[]
31077,315417,[]
31078,91527,['woman director']
31079,109515,[]
31080,249677,[]
31081,263314,[]
31082,82935,['punk rock']
31083,214210,"['gay', 'hustler']"
31084,36952,['writer']
31085,275657,['drug']
31086,79838,[]
31087,43000,[]
31088,3026,[]
31089,47755,"['independent film', 'woman director']"
31090,32323,[]
31091,303483,['woman director']
31092,201277,[]
31093,49398,['rome']
31094,128767,[]
31095,300600,['underdog']
31096,332177,"['prison', 'prison', 'woman director']"
31097,338518,[]
31098,285549,[]
31099,297633,[]
31100,286548,['amnesia']
31101,272435,"['small town', 'death', 'mother son relationship', 'woman director']"
31102,290556,[]
31103,142391,[]
31104,283686,[]
31105,296367,[]
31106,307479,"['diner', 'woman director']"
31107,16261,"['clone', 'journalist']"
31108,179340,"['kitchen', 'music', 'whale', 'webcam']"
31109,92424,[]
31110,31003,['dracula']
31111,230217,['woman director']
31112,40000,['independent film']
31113,73933,"['witch', 'frankenstein', 'wrestler', 'werewolf']"
31114,77171,[]
31115,37789,[]
31116,44859,[]
31117,41574,"['independent film', 'chainsaw', 'giant insect', 'animal horror']"
31118,41587,"['based on novel', 'psychopath', 'independent film']"
31119,168361,"['murder', 'teacher', 'student', 'woman director']"
31120,279692,[]
31121,29597,['scientist']
31122,71687,[]
31123,4645,[]
31124,52653,[]
31125,287793,"['bangkok', 'tourist', 'internet']"
31126,21896,[]
31127,29797,[]
31128,65683,['bollywood']
31129,258353,[]
31130,63326,[]
31131,116379,[]
31132,161825,[]
31133,221981,[]
31134,344255,[]
31135,68193,['teenage girl']
31136,39824,[]
31137,200450,[]
31138,262522,[]
31139,137776,[]
31140,226701,[]
31141,306825,[]
31142,225850,[]
31143,270383,[]
31144,259894,[]
31145,18016,[]
31146,159763,[]
31147,103635,[]
31148,288668,[]
31149,69393,[]
31150,157655,[]
31151,38330,[]
31152,346570,"['heroin', 'high school', 'addict', 'drug', 'woman director']"
31153,242466,[]
31154,239513,['relationship']
31155,224251,['woman director']
31156,264560,[]
31157,70104,"['murder', 'grief']"
31158,60664,[]
31159,143966,[]
31160,116609,[]
31161,157075,[]
31162,122982,[]
31163,17241,[]
31164,118406,"['japan', 'love', 'ninja', 'fight']"
31165,75471,['murder']
31166,42554,[]
31167,140934,['woman director']
31168,110204,[]
31169,78403,[]
31170,81470,[]
31171,38364,['world war ii']
31172,108391,['poison']
31173,64572,[]
31174,128979,"['traitor', 'child hero']"
31175,23692,[]
31176,65367,"['sniper', 'independent film']"
31177,114162,"['nun', 'priest', 'nun']"
31178,9949,"['lake', 'extramarital affair']"
31179,130267,[]
31180,58075,[]
31181,42966,"['crime boss', 'mafia', 'india']"
31182,41993,[]
31183,123938,['woman director']
31184,42140,"['switzerland', 'boat', 'train']"
31185,21181,[]
31186,104431,['woman director']
31187,43764,[]
31188,273707,[]
31189,89309,['woman director']
31190,72544,[]
31191,268245,[]
31192,257238,[]
31193,279086,['woman director']
31194,46106,"['japan', 'world war ii', 'deaf']"
31195,74666,['woman director']
31196,73329,['women']
31197,250376,[]
31198,143144,[]
31199,37413,[]
31200,43773,"['independent film', 'teacher', 'school', 'iran']"
31201,36329,"['korea', 'woman director']"
31202,117343,[]
31203,43756,['independent film']
31204,243462,[]
31205,212748,[]
31206,46197,"['hunter', 'lion', '3d']"
31207,192644,['paranoia']
31208,8932,['woman director']
31209,86777,['vietnam war']
31210,74477,"['indian lead', 'surgeon', 'racism']"
31211,173917,[]
31212,71243,[]
31213,144206,"['hotel', 'beach', 'horror']"
31214,152266,[]
31215,301368,[]
31216,171648,['prison']
31217,75981,[]
31218,202960,[]
31219,263794,"['wolf', 'teenage boy', 'woman director']"
31220,30688,"['incest', 'woman director']"
31221,161565,['lawyer']
31222,317144,[]
31223,73098,[]
31224,174350,['woman director']
31225,189080,[]
31226,234555,[]
31227,209248,[]
31228,44647,[]
31229,213648,[]
31230,240154,['hollywood']
31231,285024,[]
31232,284729,[]
31233,29109,[]
31234,193652,[]
31235,49190,[]
31236,24686,[]
31237,277237,"['london england', 'bad cop']"
31238,146371,"['mother', 'troubled teen']"
31239,41945,[]
31240,179641,"['mother', 'sex', 'love']"
31241,270173,[]
31242,331781,"['jazz', 'drug addict', 'addict', 'drug addict', 'addict']"
31243,37613,['woman director']
31244,72183,[]
31245,253622,[]
31246,25764,"['christian', 'buddhism', 'gay', 'love at first sight', 'paparazzi', 'gangster boss', 'high school', 'south korea']"
31247,46783,"['independent film', 'unsimulated sex']"
31248,272892,[]
31249,140489,[]
31250,29562,"['sex', 'knife', 'cult', 'thief', 'aristocrat']"
31251,277702,['ex-con']
31252,195912,[]
31253,57327,['woman director']
31254,63319,['woman director']
31255,41869,[]
31256,343977,[]
31257,72972,[]
31258,14787,[]
31259,42246,[]
31260,43956,"['london england', 'england']"
31261,199753,[]
31262,139374,[]
31263,39408,"['monster', 'sequel', 'murder', 'scientist']"
31264,251671,[]
31265,102016,[]
31266,45302,[]
31267,86326,[]
31268,124042,"['murder', 'mother daughter relationship']"
31269,202722,[]
31270,58487,[]
31271,159389,['woman director']
31272,125911,[]
31273,19598,['independent film']
31274,100061,[]
31275,121604,[]
31276,55012,"['drama', 'snow']"
31277,56766,[]
31278,110122,[]
31279,115290,"['deserted island', 'tropical island', 'caribbean']"
31280,96995,['gay']
31281,82626,[]
31282,174341,[]
31283,108322,"['vietnam', 'love', 'train', 'soldier']"
31284,6962,"['jesus christ', 'time travel', 'archaeologist']"
31285,16355,['dark']
31286,54099,[]
31287,49701,['short']
31288,45948,[]
31289,143344,"['hip-hop', 'music', 'drug']"
31290,49711,['short']
31291,43027,[]
31292,45997,[]
31293,46769,[]
31294,60087,[]
31295,29420,['independent film']
31296,29419,"['circus', 'chimp']"
31297,81937,['drug']
31298,3125,"['gorilla', 'monster', 'ax', 'dracula', 'lsd', 'frankenstein', 'drug', 'amusement park']"
31299,42477,"['mad scientist', 'independent film', 'voyeur']"
31300,82667,"['rape', 'independent film', 'native american']"
31301,37042,"['outlaw', 'independent film', 'gore', 'motorcycle gang']"
31302,5742,"['sheriff', 'swimming pool', 'murder', 'surreal', 'breast', 'lesbian', 'shootout', 'desert']"
31303,5747,[]
31304,5744,[]
31305,5648,['salesman']
31306,5748,[]
31307,22373,['friendship']
31308,254472,['giant insect']
31309,270771,['murder']
31310,248934,"['writer', 'aristocrat']"
31311,347157,[]
31312,129552,[]
31313,126692,[]
31314,85110,[]
31315,127148,[]
31316,127320,[]
31317,127323,[]
31318,207454,[]
31319,141603,[]
31320,264999,"['male friendship', 'strip club', 'road trip']"
31321,26599,['murder']
31322,260840,[]
31323,346490,[]
31324,289891,['woman director']
31325,200511,[]
31326,72808,[]
31327,148757,[]
31328,198466,"['key', 'love']"
31329,81787,[]
31330,53914,"['lesbian relationship', 'incest']"
31331,53648,[]
31332,3935,[]
31333,63176,[]
31334,81775,[]
31335,108179,['beach']
31336,99095,[]
31337,150605,[]
31338,61823,[]
31339,67378,[]
31340,99883,['wheelchair']
31341,110924,[]
31342,93907,[]
31343,348090,['woman director']
31344,85956,[]
31345,172824,[]
31346,112963,[]
31347,172548,[]
31348,155724,[]
31349,179603,['sheriff']
31350,70046,[]
31351,201350,[]
31352,60662,"['high school', 'true', 'boyfriend']"
31353,42916,['demon']
31354,226188,[]
31355,137310,['veterinarian']
31356,332354,[]
31357,248426,"['halloween', 'slasher']"
31358,107262,[]
31359,56608,[]
31360,169594,[]
31361,251544,[]
31362,101176,[]
31363,42971,[]
31364,172729,[]
31365,71884,[]
31366,46227,"['high school', 'car crash', 'ghost']"
31367,261041,['food']
31368,253263,[]
31369,98349,[]
31370,75329,['woman director']
31371,59147,[]
31372,33429,"['independent film', 'woman director']"
31373,75657,[]
31374,305969,[]
31375,68050,[]
31376,41771,['woman director']
31377,59171,[]
31378,114221,['woman director']
31379,15638,['gangster']
31380,57709,[]
31381,151923,"['rape', 'professor', 'father', 'relationship', 'art', 'guilt']"
31382,77625,"['musician', 'summer camp', 'murder', 'band']"
31383,221161,[]
31384,270221,"['legend', 'spirit']"
31385,66590,[]
31386,120457,['incest']
31387,101956,[]
31388,278927,"['based on novel', 'snake', 'wolf', 'tiger', 'feral child', 'bear', 'orphan']"
31389,65973,"['dragon ball,']"
31390,303857,[]
31391,113525,[]
31392,82191,[]
31393,169962,"['prison', 'orchestra']"
31394,344560,[]
31395,131830,[]
31396,37501,[]
31397,156140,[]
31398,87194,[]
31399,316002,['one-night stand']
31400,206514,"['emperor', 'british', 'epic']"
31401,27379,[]
31402,41419,"['museum', 'alien life-form']"
31403,32158,['korea']
31404,113958,[]
31405,316654,"['jazz', 'boxer', 'bollywood', 'gangster']"
31406,112672,['mexican']
31407,70669,[]
31408,126306,[]
31409,259075,"['shark', 'missing person']"
31410,294819,[]
31411,105087,"['amnesia', 'murder', 'giallo', 'memory loss', 'extramarital affair']"
31412,27743,[]
31413,293270,[]
31414,124504,[]
31415,53121,['independent film']
31416,114594,[]
31417,172469,[]
31418,197626,[]
31419,126841,[]
31420,297621,['woman director']
31421,45377,['trial']
31422,167153,['actor']
31423,23691,['occult']
31424,80327,['woman director']
31425,204607,[]
31426,143547,"['tree', 'wife', 'sister', 'grief', 'native american']"
31427,61542,"['1970s', 'montreal', 'disco']"
31428,137484,[]
31429,39242,[]
31430,34557,['independent film']
31431,78096,[]
31432,102931,[]
31433,188529,"['toronto', 'summer', '1980s']"
31434,285856,['outlaw']
31435,73353,[]
31436,20227,['concert']
31437,17022,"['pop', 'music']"
31438,101752,[]
31439,319090,[]
31440,129067,"['surreal', 'short']"
31441,41141,[]
31442,203801,"['cold war', 'buddy cop']"
31443,320385,['heart attack']
31444,293625,[]
31445,172785,"['father', 'friend', 'husband', 'woman director']"
31446,38246,"['based on novel', 'anti-christ', 'independent film']"
31447,44952,['independent film']
31448,63971,[]
31449,240737,[]
31450,74546,[]
31451,112878,[]
31452,137683,"['birthday', 'fight', 'kitchen', 'beer', 'band']"
31453,134018,[]
31454,163583,[]
31455,82634,[]
31456,323027,['superhero']
31457,83785,[]
31458,133738,[]
31459,41950,"['bar', 'murder', 'boyfriend']"
31460,297173,[]
31461,212752,['father']
31462,77852,[]
31463,12638,"['boat', 'sailor']"
31464,62557,[]
31465,219248,[]
31466,14983,"['murder', 'death']"
31467,169644,[]
31468,87884,['teacher']
31469,128612,[]
31470,83583,[]
31471,199056,"['friendship', 'desert']"
31472,41342,[]
31473,331737,['woman director']
31474,286372,[]
31475,337879,[]
31476,338234,[]
31477,215023,[]
31478,188758,"['religion', 'woman director']"
31479,255798,[]
31480,287689,['sport']
31481,333594,[]
31482,285783,"['1970s', 'plan']"
31483,300671,"['based on novel', 'american abroad', 'death']"
31484,324670,[]
31485,273169,[]
31486,74645,[]
31487,134679,[]
31488,319167,[]
31489,154980,[]
31490,277582,"['monk', 'woman director']"
31491,156084,['fire']
31492,343934,['summer']
31493,66346,"['schizophrenia', 'brother', 'psychopath', 'killer']"
31494,127856,['woman director']
31495,48412,[]
31496,29964,['murder']
31497,104974,['native american']
31498,159324,['photograph']
31499,88658,[]
31500,308077,[]
31501,348499,[]
31502,348507,[]
31503,348528,[]
31504,62134,['photograph']
31505,57311,[]
31506,54627,[]
31507,77000,[]
31508,85038,[]
31509,61940,[]
31510,24168,[]
31511,58444,[]
31512,42679,[]
31513,56041,[]
31514,139504,[]
31515,63190,[]
31516,147868,[]
31517,63365,[]
31518,133788,[]
31519,108664,[]
31520,23509,['desert']
31521,73869,[]
31522,46128,[]
31523,57713,[]
31524,77944,[]
31525,58518,[]
31526,22182,[]
31527,56844,['woman director']
31528,56014,[]
31529,59570,[]
31530,58453,[]
31531,60650,[]
31532,145872,[]
31533,56400,['woman director']
31534,58531,[]
31535,72057,[]
31536,123375,['woman director']
31537,160844,[]
31538,49850,['film noir']
31539,169692,[]
31540,137315,[]
31541,219067,[]
31542,166262,[]
31543,141810,[]
31544,162282,[]
31545,58013,[]
31546,146364,[]
31547,238705,[]
31548,195544,[]
31549,171826,[]
31550,175116,[]
31551,156547,[]
31552,158182,[]
31553,184681,['woman director']
31554,270479,[]
31555,178915,[]
31556,186982,[]
31557,182415,[]
31558,169069,[]
31559,201010,[]
31560,58204,[]
31561,250219,[]
31562,249457,[]
31563,191820,"['music', 'violinist']"
31564,153774,['woman director']
31565,262789,[]
31566,24243,"['brazilian', 'woman director']"
31567,247218,[]
31568,231565,[]
31569,197089,['woman director']
31570,215628,[]
31571,226936,[]
31572,234356,[]
31573,56853,[]
31574,228290,[]
31575,235208,[]
31576,287935,"['canada', 'winter', 'human animal relationship', 'polar bear', 'bear']"
31577,301272,[]
31578,262785,[]
31579,348544,[]
31580,38328,[]
31581,57112,[]
31582,42808,[]
31583,58703,[]
31584,57110,[]
31585,58714,[]
31586,62349,[]
31587,84739,[]
31588,42675,[]
31589,56994,[]
31590,51917,[]
31591,56974,['woman director']
31592,23619,[]
31593,58011,[]
31594,58400,[]
31595,15681,[]
31596,53957,[]
31597,56339,[]
31598,35554,[]
31599,58060,[]
31600,78854,[]
31601,62029,[]
31602,105884,[]
31603,165550,"['secret', 'mission', 'korea', 'agent']"
31604,85009,"['wheelchair', 'slasher']"
31605,18441,"['knife', 'ghost']"
31606,292988,"['mountain', 'arizona', 'mine', 'woman director']"
31607,273511,[]
31608,80473,"['sex', 'wife', 'road trip', 'murder', 'husband']"
31609,257975,[]
31610,301748,['bet']
31611,82115,[]
31612,89847,[]
31613,273084,[]
31614,128625,[]
31615,191094,[]
31616,38162,[]
31617,290235,[]
31618,129530,[]
31619,28741,[]
31620,219645,"['cop', 'murder', 'woman director']"
31621,124054,"['shark attack', 'shark']"
31622,348574,[]
31623,336560,"['sheriff', 'monster', 'sequel']"
31624,292607,['money']
31625,45939,[]
31626,299245,['high school']
31627,78339,[]
31628,51986,"['underwear', 'flashback']"
31629,239417,[]
31630,280512,['elementary school']
31631,295368,[]
31632,64943,[]
31633,266353,[]
31634,240566,"['yakuza', 'katana', 'music', 'manga', 'sword fight', 'gang', 'based on manga']"
31635,53851,['butler']
31636,17048,[]
31637,224908,[]
31638,63438,['florida']
31639,295279,[]
31640,277687,"['lake', 'woman director']"
31641,110447,[]
31642,326139,[]
31643,19560,[]
31644,117700,['woman director']
31645,89870,['woman director']
31646,40039,['animal horror']
31647,43200,['music']
31648,22335,[]
31649,228101,['foreign']
31650,23717,"['islam', 'terror']"
31651,58195,[]
31652,70570,[]
31653,18618,[]
31654,54155,[]
31655,284362,[]
31656,293299,"['food', 'dog', 'disney short']"
31657,44869,['male friendship']
31658,39318,[]
31659,102038,['pilot']
31660,338353,"['sport', 'north korea']"
31661,29737,['sport']
31662,176867,[]
31663,77641,['mexican']
31664,293901,[]
31665,115260,[]
31666,58903,"['monster', 'alien', 'planet']"
31667,286657,"['alien', 'tunnel']"
31668,127594,[]
31669,28450,['monster']
31670,166161,[]
31671,211528,[]
31672,40012,[]
31673,82136,[]
31674,238358,[]
31675,226792,[]
31676,41345,[]
31677,172390,['friendship']
31678,335970,[]
31679,26948,"['bank', 'classic noir']"
31680,320433,['ninja']
31681,283201,[]
31682,54392,"['policeman', 'brit noir', 'film noir']"
31683,279144,"['interview', 'hollywood', 'death']"
31684,85643,['food']
31685,119801,[]
31686,49418,['island']
31687,28561,"['classic noir', 'film noir']"
31688,290672,"['farm', 'on the run', 'double cross', 'mob boss']"
31689,250622,"['beach', 'fight', 'road trip', 'summer', 'theft']"
31690,2166,['suicide attempt']
31691,198521,[]
31692,107352,[]
31693,197491,['radio']
31694,133469,[]
31695,114887,['sport']
31696,20389,['woman director']
31697,86154,[]
31698,29466,[]
31699,14096,['independent film']
31700,41002,"['magic', 'slapstick', 'religion', 'doctor', 'bathtub']"
31701,39535,[]
31702,13296,[]
31703,95862,"['wheelchair', 'murder']"
31704,181850,"['music', 'slapstick']"
31705,73203,[]
31706,34098,['animal horror']
31707,29260,['counterfeit']
31708,35951,[]
31709,47410,"['murder', 'independent film']"
31710,43533,"['amnesia', 'suspect', 'search']"
31711,79526,[]
31712,231263,"['arson', 'church']"
31713,120475,"['dragon ball,']"
31714,87593,[]
31715,132894,[]
31716,95758,[]
31717,347688,[]
31718,120589,[]
31719,323383,[]
31720,207699,[]
31721,47447,[]
31722,46230,[]
31723,60843,[]
31724,53315,[]
31725,60002,['independent film']
31726,71763,"['ex-con', 'movie star']"
31727,45511,"['stripper', 'killer']"
31728,31991,[]
31729,316637,[]
31730,21214,[]
31731,70583,[]
31732,83473,['asylum']
31733,20012,[]
31734,31954,['himalaya']
31735,132137,[]
31736,51938,['doctor']
31737,70351,"['murder', 'mirror', 'woman director']"
31738,131116,['woman director']
31739,79247,[]
31740,65696,[]
31741,226702,['victim']
31742,38141,['dystopia']
31743,116997,[]
31744,34334,"['father', 'love', 'teenage girl', 'girl']"
31745,262517,[]
31746,315575,[]
31747,12578,"['terror', 'woman director']"
31748,204016,[]
31749,182560,"['prison', 'based on novel', 'brother sister relationship', 'satan', 'strip club', 'survivor', 'stripper', 'murder', 'slaughter', 'flashback']"
31750,48751,"['gold', 'tropical island']"
31751,3602,"['chainsaw', 'rock concert']"
31752,78210,[]
31753,61638,[]
31754,77939,[]
31755,55853,[]
31756,44508,"['secret', 'friend', 'reunion']"
31757,103753,['interracial relationship']
31758,214699,[]
31759,142373,[]
31760,142374,[]
31761,65040,[]
31762,77673,[]
31763,259963,[]
31764,54734,['sport']
31765,54743,['sport']
31766,54744,['sport']
31767,54731,['sport']
31768,54685,"['child hero', 'nostalgia', 'sport']"
31769,54746,"['sport', 'woman director']"
31770,54677,['sport']
31771,54692,['sport']
31772,54694,['sport']
31773,142161,[]
31774,149255,[]
31775,188509,[]
31776,233466,[]
31777,232048,[]
31778,251425,['woman director']
31779,259679,[]
31780,163814,['based on novel']
31781,336804,"['sister sister relationship', 'sexism', 'turkey', 'gang', 'teenage girl', 'woman director', 'girl']"
31782,163343,[]
31783,337677,[]
31784,101183,[]
31785,77248,[]
31786,62931,[]
31787,16224,"['sea', 'weapon', 'breast']"
31788,189227,[]
31789,66224,[]
31790,69598,[]
31791,191476,['woman director']
31792,307261,[]
31793,112456,['sport']
31794,348892,[]
31795,76850,[]
31796,342003,[]
31797,267557,[]
31798,329134,[]
31799,55951,[]
31800,62713,[]
31801,42129,[]
31802,143754,['spaghetti western']
31803,90540,['spaghetti western']
31804,69579,['giallo']
31805,161299,[]
31806,326013,[]
31807,260817,['soviet union']
31808,262514,[]
31809,292640,[]
31810,336211,[]
31811,31150,"['supermarket', 'slasher']"
31812,104965,['desert']
31813,246916,[]
31814,295581,"['high school', 'unlikely friendship', 'blind man']"
31815,142656,[]
31816,17100,['truck']
31817,93511,[]
31818,5731,['friendship']
31819,287484,[]
31820,114423,[]
31821,117618,"['love', 'lesbian', 'girl', 'gothic']"
31822,66925,[]
31823,131966,"['fbi', 'drug']"
31824,36529,"['monster', 'research']"
31825,146315,[]
31826,332745,[]
31827,118397,[]
31828,44192,[]
31829,40460,[]
31830,119540,[]
31831,180717,[]
31832,233564,[]
31833,273743,[]
31834,128152,"['dracula', 'independent film', 'wax museum']"
31835,144351,[]
31836,199565,[]
31837,29883,[]
31838,298609,[]
31839,123224,[]
31840,263986,[]
31841,333545,['mutant']
31842,322922,"['island', 'sister', 'missing person']"
31843,321662,[]
31844,252164,[]
31845,313179,[]
31846,328820,[]
31847,308418,[]
31848,276729,['music']
31849,203182,"['rock', 'music', 'woman director', '1980s']"
31850,348191,[]
31851,312167,"['holiday', 'blizzard']"
31852,45431,"['fire', 'teacher']"
31853,260094,[]
31854,275210,[]
31855,22177,[]
31856,273651,[]
31857,71548,[]
31858,58250,[]
31859,312138,[]
31860,88334,['police inspector']
31861,42983,['woman director']
31862,340230,[]
31863,281957,"['father son relationship', 'rape', 'based on novel', 'mountain', 'winter', 'grizzly bear', 'frontier', 'murder', 'native american', 'bear', 'snow']"
31864,40165,[]
31865,230588,[]
31866,108632,"['budapest', 'woman', 'murder', 'silent film', 'blind man']"
31867,12424,[]
31868,57052,[]
31869,55717,[]
31870,44211,['woman director']
31871,24169,[]
31872,59582,[]
31873,29804,['sport']
31874,282984,[]
31875,314405,[]
31876,347968,"['time travel', 'love']"
31877,349045,[]
31878,336845,['woman director']
31879,29610,[]
31880,136801,['priest']
31881,68712,[]
31882,86215,[]
31883,71392,[]
31884,19725,"['sea', 'ship', 'sequel', 'carry on']"
31885,142758,[]
31886,25151,['mutant']
31887,123389,"['horror', 'thriller']"
31888,239628,[]
31889,41614,"['muslim', 'pakistan']"
31890,238923,[]
31891,38963,[]
31892,40127,[]
31893,325592,"['lesbian', 'woman director']"
31894,342765,[]
31895,137700,['woman director']
31896,40701,"['lesbian relationship', 'lesbian interest', 'lgbt']"
31897,4398,"['monster', 'emperor']"
31898,72589,[]
31899,21784,[]
31900,4580,"['gay', 'lgbt']"
31901,71002,[]
31902,14021,[]
31903,55470,[]
31904,9878,"['underdog', 'parent child relationship', 'teenage crush']"
31905,302348,[]
31906,317952,"['mexico', 'arizona', 'murder', 'gang', 'drug']"
31907,27122,"['psychologist', 'psychological drama', 'woman director']"
31908,85657,[]
31909,228606,['psychological drama']
31910,154537,"['road trip', 'woman director']"
31911,241071,['woman director']
31912,136928,[]
31913,19445,['concert']
31914,61527,['independent film']
31915,86000,['blind']
31916,49960,[]
31917,69599,[]
31918,294222,[]
31919,98068,['woman director']
31920,98532,"['brothel', 'farm']"
31921,288424,[]
31922,256040,"['kingdom', 'war']"
31923,189019,[]
31924,16808,[]
31925,97938,[]
31926,26676,['crime']
31927,258305,['woman director']
31928,324819,"['pedophilia', 'woman director']"
31929,292795,"['hero', 'bird', 'orphan', '3d']"
31930,266047,[]
31931,278837,[]
31932,44781,[]
31933,258614,[]
31934,284286,['woman director']
31935,199273,[]
31936,69550,['psychopath']
31937,107426,"['boy', 'chile']"
31938,30299,['alien']
31939,138550,[]
31940,81549,"['brother brother relationship', 'father son relationship', 'wife husband relationship', 'lie', 'old man']"
31941,69326,['lolita']
31942,197297,['sheep']
31943,257249,['woman director']
31944,342052,[]
31945,108497,[]
31946,244776,['woman director']
31947,339065,['fashion']
31948,289510,[]
31949,256511,[]
31950,326215,[]
31951,307081,['sport']
31952,273481,"['mexico', 'cia', 'fbi', 'murder', 'dirty cop', 'soccer', 'drug', 'tunnel', 'moral dilemma']"
31953,212996,[]
31954,218688,[]
31955,350931,[]
31956,122320,[]
31957,284303,['woman director']
31958,36165,[]
31959,171688,[]
31960,318868,[]
31961,75547,[]
31962,243279,[]
31963,117168,"['1970s', 'vietnam']"
31964,280459,['woman director']
31965,57479,[]
31966,76477,[]
31967,52044,[]
31968,115451,[]
31969,326262,"['stalker', 'teacher']"
31970,336118,[]
31971,95892,[]
31972,342878,['father daughter relationship']
31973,348811,['world war ii']
31974,346592,[]
31975,260677,[]
31976,278236,"['autism', 'social outcast']"
31977,300467,['death of a child']
31978,128960,[]
31979,229138,[]
31980,96750,[]
31981,327685,[]
31982,77292,[]
31983,24676,[]
31984,283350,"['wife husband relationship', 'cheating husband', 'stranger']"
31985,78441,"['gay', 'iceland', 'crush']"
31986,73128,['soldier']
31987,84734,['brit noir']
31988,319067,"['miami', 'chicago', 'author', '1960s']"
31989,294562,"['monster', 'mutant', 'volcano', 'spider', 'actor']"
31990,344147,"['monster', 'mutant', 'whale', 'sequel', 'shark']"
31991,258521,[]
31992,326241,['woman director']
31993,60898,[]
31994,300686,[]
31995,266619,[]
31996,190148,['health']
31997,312131,[]
31998,109695,['woman director']
31999,348857,[]
32000,67362,"['hitman', 'shootout']"
32001,262987,[]
32002,162954,[]
32003,38812,[]
32004,311615,[]
32005,8460,"['secret', 'coffin', 'connecticut']"
32006,10594,['sexism']
32007,229582,[]
32008,211076,"['murder', 'heist']"
32009,313788,[]
32010,33558,"['hotel room', 'colombia', 'mafia boss', 'chainsaw']"
32011,266425,"['indiana', 'mute']"
32012,153021,"['scotland', 'thief']"
32013,80015,[]
32014,207649,"['dancer', 'malayalam']"
32015,98125,[]
32016,13336,"['dystopia', 'blood', 'doctor']"
32017,10270,"['berlin', 'civil war', 'kung fu', 'murder']"
32018,204709,[]
32019,283317,"['barcelona spain', 'argentina', 'soccer']"
32020,304613,"['australian', 'slasher']"
32021,64348,"['sex', 'cyborg', 'female protagonist']"
32022,39998,[]
32023,118379,[]
32024,254502,[]
32025,156896,['woman director']
32026,314220,['woman director']
32027,137002,"['dark', 'woman director']"
32028,249934,['woman director']
32029,130973,['youth']
32030,291270,['sex']
32031,318781,"['cult', 'chile']"
32032,212168,['cyberpunk']
32033,240341,['cyberpunk']
32034,279254,"['cyborg', 'cyberpunk']"
32035,214348,[]
32036,61765,[]
32037,267091,[]
32038,53800,['silent film']
32039,97403,[]
32040,269999,[]
32041,99022,[]
32042,159039,['neo-noir']
32043,102812,"['stage show', 'anti war']"
32044,59444,['pregnant minor']
32045,288788,['woman director']
32046,209049,['shanghai']
32047,211711,['shanghai']
32048,270842,"['shanghai', 'female friendship', 'melodrama', 'fashion']"
32049,317720,[]
32050,306758,['woman director']
32051,272875,['road trip']
32052,320132,['pilot']
32053,148652,[]
32054,29342,[]
32055,86223,['ninja']
32056,171429,"['culture clash', 'alien', 'native american', 'racism', 'african american']"
32057,298614,[]
32058,253344,[]
32059,197276,"['world war ii', 'art']"
32060,42727,[]
32061,236329,[]
32062,325645,[]
32063,49321,[]
32064,246457,[]
32065,42395,[]
32066,120922,[]
32067,43592,[]
32068,41669,[]
32069,41668,[]
32070,64822,[]
32071,41665,[]
32072,37770,[]
32073,52106,[]
32074,41664,[]
32075,38315,[]
32076,82080,[]
32077,38313,[]
32078,30459,[]
32079,38310,[]
32080,26285,[]
32081,106256,[]
32082,41610,[]
32083,342896,[]
32084,231616,[]
32085,329289,[]
32086,24161,['male friendship']
32087,58070,[]
32088,63274,[]
32089,37765,[]
32090,11441,"['rome', 'love', 'pretty woman']"
32091,38271,[]
32092,68275,[]
32093,128657,[]
32094,35634,[]
32095,59507,[]
32096,4255,['group sex']
32097,220436,[]
32098,157544,['anti-christ']
32099,28417,[]
32100,61312,"['paranoia', 'interview', 'media', 'politician', 'director', 'britain']"
32101,42031,['woman director']
32102,178917,['woman director']
32103,37961,[]
32104,106417,[]
32105,114189,['woman director']
32106,59241,[]
32107,285858,"['terrorist', 'quebec', '1960s']"
32108,283701,"['passion', 'bride', 'sister']"
32109,288778,"['secret', 'farm', 'tension', 'female protagonist', 'woman director']"
32110,352539,"['brother brother relationship', 'world war ii']"
32111,324230,['unsimulated sex']
32112,253944,['woman director']
32113,315846,[]
32114,283127,[]
32115,257211,"['intern', 'woman director']"
32116,17401,"['hunter', 'shark']"
32117,342917,['superhero']
32118,142402,[]
32119,169364,"['classic', 'writer', 'novelist', 'malayalam']"
32120,145874,[]
32121,50339,['woman director']
32122,338676,"['mutant', 'thriller']"
32123,27412,"['ritual', 'blood', 'chainsaw', 'film noir']"
32124,209413,[]
32125,104242,"['surreal', 'desert', 'incest']"
32126,140208,"['gay relationship', 'gay interest']"
32127,210923,['psychological drama']
32128,165108,[]
32129,273599,"['underground', 'cult']"
32130,102292,[]
32131,297098,[]
32132,318033,['woman director']
32133,224100,['woman director']
